date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:41	18865/18865	---M--	200	added ('OK')	image/png	etag:%22dfbf216f-77e3-4a02-a826-f3a85c2157db-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/1998.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/1998.png	(from https://www.benjerry.com/about-us)
00:09:41	10797/10797	---M--	200	added ('OK')	image/jpeg	etag:%222fa7b6ad-7cb2-4a49-af2f-c1e4ad5483e2-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/1999.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/1999.jpg	(from https://www.benjerry.com/about-us)
00:09:41	21322/21322	---M--	200	added ('OK')	image/png	etag:%2234851711-f9d4-4e92-9b95-52af0bb0d987-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2000.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2000.png	(from https://www.benjerry.com/about-us)
00:09:41	17681/17681	---M--	200	added ('OK')	image/png	etag:%22ae0db52f-62a7-4b08-a2bc-500242a3b742-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2001.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2001.png	(from https://www.benjerry.com/about-us)
00:09:41	25768/25768	---M--	200	added ('OK')	image/png	etag:%227a26f16f-9a28-4cdf-968c-2a6f7d0898fb-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2002.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2002.png	(from https://www.benjerry.com/about-us)
00:09:42	17025/17025	---M--	200	added ('OK')	image/png	etag:%223b8fd59a-c7ed-4c35-b623-c6ef7607bd2f-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2003.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2003.png	(from https://www.benjerry.com/about-us)
00:09:42	29028/29028	---M--	200	added ('OK')	image/png	etag:%228bab7731-4d0d-4d74-a48d-0a06072a5f7c-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2004.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2004.png	(from https://www.benjerry.com/about-us)
00:09:42	19278/19278	---M--	200	added ('OK')	image/jpeg	etag:%22c5f1aae2-ab3f-494b-a8ae-0044add7c6b6-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2005.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2005.jpg	(from https://www.benjerry.com/about-us)
00:09:42	28344/28344	---M--	200	added ('OK')	image/png	etag:%221ca34ca7-b94c-415c-b1e7-17bca1856f3f-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2006.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2006.png	(from https://www.benjerry.com/about-us)
00:09:43	11623/11623	---M--	200	added ('OK')	image/jpeg	etag:%2287339971-c651-4191-863a-906ef980ab1d-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2007.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2007.jpg	(from https://www.benjerry.com/about-us)
00:09:43	16363/16363	---M--	200	added ('OK')	image/png	etag:%228a7cebf2-db3d-4c4b-b7d3-c539f323a611-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2008.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2008.png	(from https://www.benjerry.com/about-us)
00:09:43	15008/15008	---M--	200	added ('OK')	image/png	etag:%2210a4d70c-35ae-49bc-8c22-ac46d43b4a82-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2009.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2009.png	(from https://www.benjerry.com/about-us)
00:09:43	18334/18334	---M--	200	added ('OK')	image/png	etag:%22d333ba23-43ef-4c29-90f7-a206cfc5243e-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2010.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2010.png	(from https://www.benjerry.com/about-us)
00:09:43	25829/25829	---M--	200	added ('OK')	image/png	etag:%2256b108f6-bc01-45a6-a366-30ede8497ec7-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2011.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2011.png	(from https://www.benjerry.com/about-us)
00:09:43	25118/25118	---M--	200	added ('OK')	image/png	etag:%2282d16708-f4e4-4b8c-8c7c-fc2422d22474-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2012.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2012.png	(from https://www.benjerry.com/about-us)
00:09:44	14066/14066	---M--	200	added ('OK')	image/png	etag:%221817b655-4bbc-47bd-bb65-d307035ad221-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2013.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2013.png	(from https://www.benjerry.com/about-us)
00:09:44	25954/25954	---M--	200	added ('OK')	image/jpeg	etag:%22d7f255be-17fe-4062-93a0-26e557063552-1522793025338%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2014-almond-milk-us.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2014-almond-milk-us.jpg	(from https://www.benjerry.com/about-us)
00:09:44	12258/12258	---M--	200	added ('OK')	image/jpeg	etag:%22643fae1d-c2e7-40b0-9f81-251624e74580-1522693300839%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2015-tonight-dough-us.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2015-tonight-dough-us.jpg	(from https://www.benjerry.com/about-us)
00:09:44	15254/15254	---M--	200	added ('OK')	image/jpeg	etag:%22a0065019-cd57-4053-9175-3f6ae34c6261-1522693300372%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2016-non-dairy-us.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2016-non-dairy-us.jpg	(from https://www.benjerry.com/about-us)
00:09:45	8742/8742	---M--	200	added ('OK')	image/jpeg	etag:%228797a50a-cf4e-418e-867c-f61f7fcc5465-1522693298095%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2017-slices-us-uk.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2017-slices-us-uk.jpg	(from https://www.benjerry.com/about-us)
00:09:45	13796/13796	---M--	200	added ('OK')	image/jpeg	etag:%22067b3f8d-8411-4c24-9547-2024d05d9976-1522693299539%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/2018-moophoria-us.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/2018-moophoria-us.jpg	(from https://www.benjerry.com/about-us)
00:09:45	1424/1424	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2018%20Oct%202018%2011:00:02%20GMT	https://www.benjerry.com/modules/bnj-modules/javascript/slideshow-stack.js	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/modules/bnj-modules/javascript/slideshow-stack.js	(from https://www.benjerry.com/about-us)
00:09:45	10340/10340	---M--	200	added ('OK')	image/png	etag:%223fead4a3-45eb-43e9-b78a-f1581aee7372-1391290339897%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage/about.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage/about.png	(from https://www.benjerry.com/about-us)
00:09:46	1296/1296	---M--	200	added ('OK')	image/png	etag:%22189d6ba7-b9e9-44d1-88b3-1e803a0dc5ca-1406914731306%22	https://www.benjerry.com/files/live/sites/systemsite/files/about-us/b-corp/C_BCorp_logo_NEG.png	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/about-us/b-corp/C_BCorp_logo_NEG.png	(from https://www.benjerry.com/about-us)
00:09:46	201976/201976	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:09:46%20GMT	https://www.benjerry.com/about-us/contact-us	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/about-us/contact-us.html	(from https://www.benjerry.com/about-us)
00:09:46	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%22c390861f-28bb-4cbe-80da-eda8e4eab7d5-1427117815075%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/footer/mailbox-thumb-b.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/footer/mailbox-thumb-b.jpg	(from https://www.benjerry.com/about-us)
00:09:46	3208/3208	---M--	200	added ('OK')	image/gif	date:Thu,%2018%20Oct%202018%2011:00:33%20GMT	https://www.benjerry.com/modules/bnj-forms/img/ajax-loader.gif	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/modules/bnj-forms/img/ajax-loader.gif	(from https://www.benjerry.com/about-us)
00:09:46	6180/6180	---M--	200	added ('OK')	image/jpeg	etag:%2277c9cecb-f4c3-42db-9ba8-021ae307c5c6-1427117813910%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/footer/factory-tours-thumb.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/footer/factory-tours-thumb.jpg	(from https://www.benjerry.com/about-us)
00:09:47	165045/165045	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:09:47%20GMT	https://www.benjerry.com/about-us/media-center	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/about-us/media-center.html	(from https://www.benjerry.com/about-us)
00:09:47	70125/70125	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:09:47%20GMT	https://www.benjerry.com/about-us/jobs	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/about-us/jobs.html	(from https://www.benjerry.com/about-us)
00:09:47	74662/74662	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:09:47%20GMT	https://www.benjerry.com/about-us/terms-and-conditions	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/about-us/terms-and-conditions.html	(from https://www.benjerry.com/about-us)
00:09:49	120831/120831	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:09:49%20GMT	https://www.benjerry.com/sitemap	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/sitemap.html	(from https://www.benjerry.com/about-us)
00:09:49	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Oct%202018%2007:09:49%20GMT	http://cdn.rawgit.com/scottjehl/picturefill/3.0.2/dist/picturefill.min.js	/home/vidur/websites/Ben%20and%20Jerry's/cdn.rawgit.com/scottjehl/picturefill/3.0.2/dist/picturefill.min.6e.delayed	(from https://www.benjerry.com/about-us)
00:09:49	11807/11807	---MCZ	200	added ('OK')	application/javascript	etag:W/%229df7198d30480847153bf2a4cd693ea59a75c991%22	https://cdn.rawgit.com/scottjehl/picturefill/3.0.2/dist/picturefill.min.js	/home/vidur/websites/Ben%20and%20Jerry's/cdn.rawgit.com/scottjehl/picturefill/3.0.2/dist/picturefill.min.js	(from https://www.benjerry.com/about-us)
00:09:56	67026/67026	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2018%20Oct%202018%2011:00:19%20GMT	https://www.benjerry.com/modules/bnj-templates/javascript/jquery.bxslider.js	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/modules/bnj-templates/javascript/jquery.bxslider.js	(from https://www.benjerry.com/about-us)
00:09:59	228077/228077	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.3/jquery-ui.min.js	/home/vidur/websites/Ben%20and%20Jerry's/ajax.googleapis.com/ajax/libs/jqueryui/1.10.3/jquery-ui.min.js	(from https://www.benjerry.com/about-us)
00:09:59	5393/5393	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2018%20Oct%202018%2011:00:19%20GMT	https://www.benjerry.com/modules/bnj-templates/javascript/lib/lazyload.min.js	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/modules/bnj-templates/javascript/lib/lazyload.min.js	(from https://www.benjerry.com/about-us)
00:09:59	182271/182271	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2018%20Oct%202018%2011:00:19%20GMT	https://www.benjerry.com/modules/bnj-templates/javascript/build/v1020201810/script.min.js	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/modules/bnj-templates/javascript/build/v1020201810/script.min.js	(from https://www.benjerry.com/about-us)
00:09:59	842/842	---MC-	200	added ('OK')	text/javascript	date:Tue,%2023%20Oct%202018%2007:09:59%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaV2Callback&render=explicit&hl=en_US	/home/vidur/websites/Ben%20and%20Jerry's/www.google.com/recaptcha/apifc1a.js	(from https://www.benjerry.com/about-us)
00:10:00	3698/3698	---M-Z	200	added ('OK')	text/javascript	etag:%22d71d3e92-e5ac-41b7-958e-3a3de78ca0b8-1521825444433%22	https://www.benjerry.com/files/live/sites/systemsite/files/js/dtm-rules/us-dtm-rules.js	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/js/dtm-rules/us-dtm-rules.js	(from https://www.benjerry.com/about-us)
00:10:04	16772/16772	---M--	200	added ('OK')	image/jpeg	etag:%22778ec348-4018-4bfd-a089-a30fccd2519f-1539721280774%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/moo-phoria-new-feature-mobile.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/moo-phoria-new-feature-mobile.jpg	(from https://www.benjerry.com/)
00:10:04	117162/117162	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:03%20GMT	https://www.benjerry.com/whats-new/2018/09/local-government-quiz	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/whats-new/2018/09/local-government-quiz.html	(from https://www.benjerry.com/)
00:10:06	36546/36546	---M--	200	added ('OK')	image/jpeg	etag:%22f39fcd78-c110-4977-8c92-91b2b1e737ee-1539721281077%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/Moo-phoria-new-feature-desktop.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/Moo-phoria-new-feature-desktop.jpg	(from https://www.benjerry.com/)
00:10:07	84380/84380	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	/home/vidur/websites/Ben%20and%20Jerry's/ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	(from https://www.benjerry.com/about-us)
00:10:07	21190/21190	---M--	200	added ('OK')	image/jpeg	etag:%221f81f4b8-1d6c-4beb-84a5-8dd243b4d3a0-1539027273353%22	https://www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/local-govt-spotlight.jpg	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/files/live/sites/systemsite/files/homepage-redesign/us-combined-updates/2018/local-govt-spotlight.jpg	(from https://www.benjerry.com/)
00:10:08	67473/67473	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:05%20GMT	https://www.benjerry.dk/	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.dk/index.html	(from https://www.benjerry.com/)
00:10:14	102247/102247	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:08%20GMT	https://www.benjerry.com/whats-new/2018/09/was-this-flavor-real	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.com/whats-new/2018/09/was-this-flavor-real	(from https://www.benjerry.com/)
00:10:14	76850/76850	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:14%20GMT	https://www.benjerry.de/	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.de/index.html	(from https://www.benjerry.com/)
00:10:14	79429/79429	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:08%20GMT	https://www.benjerry.ch/	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.ch/index.html	(from https://www.benjerry.com/)
00:10:14	66200/66200	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2007:10:14%20GMT	https://www.benjerry.at/	/home/vidur/websites/Ben%20and%20Jerry's/www.benjerry.at/index.html	(from https://www.benjerry.com/)
